match_id,patch,region,start_time,duration,radiant_win,league_id,first_blood_time,r_hero_1,r_p1_id,r_hero_2,r_p2_id,r_hero_3,r_p3_id,r_hero_4,r_p4_id,r_hero_5,r_p5_id,d_hero_1,d_p1_id,d_hero_2,d_p2_id,d_hero_3,d_p3_id,d_hero_4,d_p4_id,d_hero_5,d_p5_id,rad_avg_gpm,dire_avg_gpm,first_roshan_team,first_roshan_time,roshan_2_team,roshan_2_time,first_tower_team,first_tower_time,first_tormentor_team,first_tormentor_time,kills_10m,max_gold_swing,wisdom_7m_rad,wisdom_7m_dire,radiant_team_id,dire_team_id
8689387731,59,,,1884,0,,137,74,,97,,135,,68,,95,,10,,108,,14,,13,,31,,391.4,554.4,0,1774,,,,,,,0,23376,,,9823250,9455993
8689370834,59,,,1684,0,,397,21,,87,,36,,48,,69,,25,,138,,42,,11,,64,,481.4,552.2,0,1319,,,,,,,0,9572,,,2443375,9425656
8689364862,59,,,1839,0,,217,84,,6,,106,,23,,79,,13,,102,,96,,26,,37,,402.2,489.6,0,1673,,,,,,,0,11391,,,10028038,9948367
8689361039,59,,,3079,1,,156,96,,84,,19,,137,,63,,136,,106,,79,,22,,72,,585.0,502.4,0,1846,,,,,,,0,18760,,,9729767,10027925
8689326634,59,,,1519,1,,189,25,,107,,11,,70,,75,,119,,48,,86,,2,,37,,532.2,405.8,-1,0,,,,,,,0,14410,,,9425656,2443375
8689312274,59,,,2673,0,,156,110,,15,,17,,100,,145,,83,,21,,137,,99,,64,,415.8,563.2,0,1249,,,,,,,0,28460,,,2163,9247354
8689310840,59,,,2511,1,,77,138,,52,,108,,131,,100,,38,,34,,120,,123,,64,,561.4,431.4,0,1104,,,,,,,0,24964,,,9928636,10054226
8689283236,59,,,1255,1,,72,41,,11,,101,,97,,71,,84,,74,,49,,25,,63,,472.8,356.2,-1,0,,,,,,,0,9113,,,9768002,8629315
8689270624,59,,,2023,0,,0,107,,65,,15,,100,,91,,110,,131,,41,,35,,10,,416.6,536.6,0,1167,,,,,,,0,15340,,,9948367,10028038
8689238666,59,,,1611,0,,290,27,,11,,38,,56,,25,,48,,39,,45,,2,,87,,432.8,562.4,-1,0,,,,,,,0,13831,,,8629315,9768002
8689224342,59,,,1047,1,,0,19,,8,,121,,15,,98,,128,,12,,49,,87,,129,,452.6,301.2,-1,0,,,,,,,0,11424,,,10027925,9973477
8689196480,59,,,1646,1,,131,54,,17,,108,,21,,131,,18,,13,,65,,136,,50,,518.8,384.4,0,1433,,,,,,,0,16822,,,2576071,9886393
8689186980,59,,,2188,1,,104,145,,26,,14,,25,,97,,131,,17,,135,,19,,38,,516.2,448.6,0,1494,,,,,,,0,14122,,,2443375,9814269
8689184450,59,,,2458,0,,266,18,,27,,38,,64,,78,,15,,11,,74,,85,,19,,464.4,515.0,0,1009,,,,,,,0,5831,,,9303383,9872558
8689175688,59,,,1673,0,,5,101,,98,,17,,70,,87,,68,,33,,106,,21,,18,,405.0,504.0,0,1448,,,,,,,0,12049,,,9973477,10027925
8689149575,59,,,1939,1,,7,56,,13,,65,,136,,128,,145,,25,,39,,98,,14,,525.8,456.2,0,1597,,,,,,,0,12817,,,9814269,2443375
8689142506,59,,,2157,1,,162,22,,65,,108,,84,,17,,99,,34,,15,,62,,50,,630.4,395.2,0,1663,,,,,,,0,35840,,,2576071,9886393
8689121874,59,,,1404,0,,227,108,,7,,30,,79,,8,,16,,70,,101,,37,,13,,326.0,503.4,0,1352,,,,,,,0,19336,,,9729342,9844598
8689119125,59,,,2773,1,,209,56,,78,,16,,131,,100,,145,,64,,17,,83,,28,,539.6,444.4,0,1750,,,,,,,0,19078,,,9872558,9303383
8689112086,59,,,1832,1,,190,14,,26,,2,,95,,58,,28,,38,,138,,21,,64,,518.8,435.2,0,1625,,,,,,,0,9093,,,2443375,9814269
8689080478,59,,,1061,0,,43,101,,71,,14,,145,,7,,80,,100,,110,,109,,64,,310.6,464.2,-1,0,,,,,,,0,9097,,,8629005,9426115
8689079799,59,,,2499,1,,0,108,,27,,47,,30,,93,,94,,97,,86,,37,,11,,535.0,495.6,0,1756,,,,,,,0,14395,,,9729342,9844598
8689078618,59,,,2977,0,,200,65,,10,,78,,121,,84,,15,,7,,155,,62,,64,,489.4,573.6,0,1405,,,,,,,0,15512,,,2576071,9886393
8689050998,59,,,1592,1,,205,110,,71,,72,,39,,131,,55,,11,,18,,155,,64,,533.8,408.2,-1,0,,,,,,,0,14930,,,9426115,8629005
8689048359,59,,,1303,1,,183,102,,89,,87,,86,,137,,108,,64,,75,,120,,119,,486.4,315.8,-1,0,,,,,,,0,16754,,,9844598,9563873
8689035278,59,,,2064,1,,162,11,,13,,155,,129,,131,,56,,87,,39,,128,,2,,529.0,426.0,0,1263,,,,,,,0,15656,,,9098294,10048511
8689026542,59,,,1330,1,,86,96,,13,,101,,83,,70,,155,,23,,79,,10,,87,,462.6,305.2,0,1025,,,,,,,0,17005,,,8629005,9426115
8688995196,59,,,1478,0,,83,15,,46,,21,,38,,5,,43,,25,,2,,102,,27,,360.0,506.4,-1,0,,,,,,,0,15686,,,2443375,9878494
8688992416,59,,,1847,1,,1,90,,106,,70,,108,,128,,105,,74,,61,,29,,100,,542.0,459.0,-1,0,,,,,,,0,11103,,,9768243,9425656
8688991958,59,,,1878,1,,4,102,,5,,129,,49,,79,,37,,96,,44,,86,,19,,514.8,411.8,0,1362,,,,,,,0,13705,,,9793368,9849465
8688990225,59,,,2295,1,,0,47,,55,,64,,74,,100,,123,,13,,11,,28,,83,,512.2,435.0,0,1410,,,,,,,0,14593,,,10048511,9098294
8688971378,59,,,1473,1,,70,74,,86,,73,,89,,68,,14,,56,,25,,135,,128,,548.8,411.8,-1,0,,,,,,,0,14092,,,9878494,2443375
8688960123,59,,,1954,0,,98,7,,110,,66,,33,,15,,62,,38,,86,,53,,64,,422.6,565.8,0,1202,,,,,,,0,19996,,,9425656,9768243
8688954172,59,,,2305,0,,94,100,,48,,15,,29,,38,,31,,13,,106,,78,,128,,471.8,588.8,0,1545,,,,,,,0,18146,,,9849465,9793368
8688948606,59,,,1936,1,,0,65,,106,,70,,15,,51,,10,,63,,11,,71,,108,,525.6,375.4,0,1086,,,,,,,0,22952,,,9098294,10048511
8688942216,59,,,1519,0,,78,21,,113,,23,,18,,87,,86,,93,,42,,11,,20,,403.2,493.8,-1,0,,,,,,,0,10157,,,9768002,9814269
8688935214,59,,,1664,0,,126,87,,71,,114,,96,,39,,66,,11,,155,,145,,57,,336.4,489.0,-1,0,,,,,,,0,16554,,,8629315,9767998
8688918966,59,,,1642,0,,193,31,,38,,105,,47,,49,,128,,88,,74,,108,,35,,376.6,476.2,-1,0,,,,,,,0,10845,,,9814269,9768002
8688916388,59,,,1419,1,,6,14,,11,,145,,28,,131,,31,,10,,119,,74,,129,,470.4,311.4,0,1180,,,,,,,0,15857,,,9767998,8629315
8688892898,59,,,1531,0,,238,84,,73,,123,,49,,48,,112,,8,,136,,57,,35,,422.8,502.4,-1,0,,,,,,,0,6914,,,9768002,9814269
8688828008,59,,,1584,0,,165,72,,37,,81,,22,,35,,54,,57,,28,,27,,101,,401.2,502.4,0,1439,,,,,,,0,10086,,,8936613,8879077
8688801836,59,,,1893,1,,314,46,,22,,81,,28,,14,,70,,26,,29,,86,,11,,537.0,449.6,0,1547,,,,,,,0,9269,,,8879077,8936613
8688780461,59,,,1659,0,,165,14,,19,,41,,47,,102,,39,,2,,84,,54,,20,,406.6,475.0,0,1595,,,,,,,0,7431,,,8849990,8849837
8688761768,59,,,1725,1,,317,104,,54,,84,,101,,17,,21,,105,,107,,145,,57,,471.0,382.6,0,1641,,,,,,,0,9669,,,8849837,8849990
8688726594,59,,,1722,1,,447,98,,25,,11,,5,,101,,42,,39,,86,,8,,87,,495.2,417.4,0,1307,,,,,,,0,6253,,,8849990,8849837
8688704886,59,,,1695,0,,234,31,,30,,48,,81,,46,,86,,70,,97,,15,,51,,431.0,499.2,0,1304,,,,,,,0,10304,,,8987220,9048057
8688658062,59,,,2471,1,,0,11,,59,,129,,110,,71,,136,,74,,145,,119,,100,,559.6,417.6,0,952,,,,,,,0,28997,,,8494848,10033620
8688656761,59,,,1658,1,,465,123,,51,,97,,70,,129,,27,,44,,5,,49,,9,,481.6,388.8,0,1573,,,,,,,0,11145,,,9048057,8987220
8688637333,59,,,3439,1,,96,34,,83,,104,,79,,63,,22,,98,,49,,84,,131,,578.4,490.4,0,1581,,,,,,,0,22634,,,9949210,9897031
8688620348,59,,,1539,1,,337,75,,21,,25,,101,,13,,26,,70,,17,,110,,2,,478.0,368.8,0,1468,,,,,,,0,10728,,,9025669,8850015
8688613205,59,,,1959,1,,5,95,,11,,65,,110,,19,,136,,25,,121,,72,,100,,579.8,409.2,0,1009,,,,,,,0,23596,,,8494848,10033620
8688579440,59,,,1996,0,,430,84,,19,,46,,86,,29,,112,,45,,81,,1,,74,,453.0,572.6,0,1405,,,,,,,0,17581,,,8850015,9025669
8688575551,59,,,2252,1,,0,18,,37,,96,,123,,15,,114,,106,,77,,64,,27,,534.8,412.0,0,1121,,,,,,,0,18827,,,9467224,7554697
8688573378,59,,,2610,0,,68,49,,98,,64,,21,,101,,37,,19,,102,,46,,47,,464.6,551.8,0,1062,,,,,,,0,18768,,,9897031,9949210
8688556293,59,,,1685,0,,72,8,,38,,112,,26,,87,,10,,21,,96,,100,,137,,366.8,483.2,0,1391,,,,,,,0,15890,,,9026338,9361469
8688526436,59,,,1738,0,,6,100,,74,,96,,101,,94,,56,,106,,15,,119,,87,,358.2,536.6,0,1201,,,,,,,0,22775,,,10028038,9928636
8688512265,59,,,3339,0,,8,100,,39,,72,,64,,65,,136,,126,,138,,21,,51,,504.6,542.2,0,1415,,,,,,,0,5740,,,8494848,10033620
8688503334,59,,,2327,0,,8,18,,47,,129,,37,,123,,15,,64,,78,,88,,35,,433.6,533.6,0,1476,,,,,,,0,16923,,,7554697,9467224
8688473893,59,,,3329,0,,121,65,,12,,2,,100,,106,,49,,129,,102,,85,,101,,524.6,535.8,0,1491,,,,,,,0,9473,,,9949210,9897031
8688444794,59,,,2538,1,,197,63,,47,,96,,131,,100,,84,,79,,137,,46,,19,,556.6,427.4,0,1341,,,,,,,0,23367,,,9928636,10028038
8688407979,59,,,1390,1,,175,63,,38,,33,,64,,136,,70,,13,,15,,19,,37,,531.2,330.4,0,830,,,,,,,0,21338,,,8494848,9886393
8688402770,59,,,2853,1,,2,21,,110,,129,,123,,17,,41,,28,,96,,64,,88,,554.0,420.0,0,1479,,,,,,,0,28108,,,9467224,7554697
8688378753,59,,,1424,1,,0,27,,65,,64,,46,,129,,86,,83,,131,,98,,49,,494.8,308.2,0,1317,,,,,,,0,17989,,,9482900,10033415
8688361866,59,,,1321,1,,182,56,,35,,19,,86,,85,,38,,25,,135,,27,,79,,512.2,409.6,-1,0,,,,,,,0,11287,,,9768243,8629315
8688356059,59,,,2070,1,,14,72,,110,,3,,108,,100,,15,,38,,47,,79,,101,,554.4,443.0,0,1237,,,,,,,0,20271,,,9593609,9828921
8688345339,59,,,2463,0,,127,25,,11,,137,,121,,83,,75,,38,,13,,98,,123,,432.0,582.8,0,1194,,,,,,,0,30902,,,9948367,10019843
8688318833,59,,,1642,0,,60,11,,45,,52,,2,,26,,50,,126,,1,,40,,71,,480.4,554.0,-1,0,,,,,,,0,8979,,,8629315,9768243
8688311723,59,,,2236,1,,37,72,,13,,15,,64,,136,,11,,107,,78,,62,,50,,556.0,448.6,0,1548,,,,,,,0,17772,,,8494848,9886393
8688294253,59,,,2384,0,,7,106,,83,,46,,101,,108,,63,,70,,50,,155,,11,,415.8,587.0,0,1565,,,,,,,0,29490,,,10033415,9482900
8688283655,59,,,2311,0,,5,15,,88,,68,,38,,41,,30,,34,,96,,109,,63,,500.4,555.4,0,1401,,,,,,,0,10369,,,9828921,9593609
8688277454,59,,,3087,0,,221,100,,38,,56,,123,,99,,82,,15,,108,,64,,131,,477.2,576.6,0,1341,,,,,,,0,22533,,,9600141,7554697
8688268333,59,,,1679,0,,435,74,,26,,73,,95,,84,,36,,135,,48,,86,,5,,460.2,556.2,-1,0,,,,,,,0,5845,,,9768243,8629315
8688256777,59,,,2006,0,,132,129,,63,,155,,121,,64,,50,,100,,57,,59,,15,,381.8,523.2,0,1029,,,,,,,0,21058,,,9948367,10019843
8688225149,59,,,1737,1,,302,54,,83,,106,,101,,78,,72,,129,,82,,37,,65,,487.4,383.6,0,1573,,,,,,,0,12216,,,9303383,10054226
8688212607,59,,,1764,1,,392,106,,22,,99,,56,,5,,49,,17,,138,,128,,40,,534.6,441.4,0,1430,,,,,,,0,10855,,,9426115,9878494
8688201445,59,,,1798,0,,45,63,,128,,71,,91,,155,,64,,100,,136,,11,,126,,460.4,496.4,0,1315,,,,,,,0,8043,,,9828921,9973477
8688182857,59,,,2619,0,,227,93,,17,,77,,68,,88,,64,,106,,89,,123,,155,,426.8,529.2,0,1439,,,,,,,0,18182,,,7554697,9600141
8688164749,59,,,1883,1,,89,98,,11,,126,,27,,136,,72,,120,,99,,123,,83,,525.6,389.4,0,1169,,,,,,,0,21916,,,9872558,9886393
8688158696,59,,,1345,1,,158,129,,105,,107,,128,,109,,59,,40,,49,,95,,27,,506.8,387.0,0,953,,,,,,,0,11706,,,9878494,9426115
8688138266,59,,,2233,0,,95,72,,64,,138,,50,,96,,137,,38,,59,,121,,79,,382.8,519.4,0,1069,,,,,,,0,24090,,,9303383,10054226
8688111000,59,,,1486,1,,578,64,,25,,49,,46,,75,,9,,10,,17,,28,,37,,487.0,402.2,-1,0,,,,,,,0,8231,,,9426115,9878494
8688085010,59,,,1920,1,,262,128,,49,,38,,46,,87,,101,,83,,138,,13,,108,,503.8,399.0,0,1464,,,,,,,0,16777,,,9973477,9530716
8688062528,59,,,2468,0,,288,65,,46,,128,,13,,19,,102,,34,,15,,62,,50,,504.2,585.0,0,1076,,,,,,,0,16244,,,9872558,9886393
8688061956,59,,,3161,0,,174,37,,13,,70,,119,,38,,11,,126,,108,,89,,131,,443.6,538.2,0,890,,,,,,,0,18898,,,9600141,7554697
8688060917,59,,,1511,0,,227,21,,11,,2,,70,,27,,105,,41,,86,,60,,155,,384.6,516.6,-1,0,,,,,,,0,15426,,,9425656,9767998
8688025712,59,,,3063,1,,85,54,,100,,66,,11,,23,,38,,74,,129,,110,,123,,555.8,464.6,0,989,,,,,,,0,23259,,,9303383,10054226
8688007897,59,,,1643,0,,144,53,,101,,67,,11,,15,,84,,22,,45,,57,,56,,423.2,517.4,-1,0,,,,,,,0,12756,,,9767998,9425656
8687986353,59,,,1274,0,,137,47,,96,,61,,128,,37,,63,,106,,71,,64,,21,,345.0,468.2,-1,0,,,,,,,0,11658,,,9461271,9743822
8687982192,59,,,2042,0,,137,70,,7,,96,,19,,64,,155,,11,,16,,27,,136,,406.4,534.4,0,1129,,,,,,,0,22033,,,9886393,9872558
8687962281,59,,,1634,0,,163,27,,49,,85,,101,,56,,37,,9,,25,,96,,70,,407.4,502.6,0,1467,,,,,,,0,10669,,,9425656,9767998
8687936825,59,,,867,1,,31,128,,8,,87,,19,,136,,84,,61,,108,,79,,113,,440.4,270.2,-1,0,,,,,,,0,11187,,,9818938,9461271
8687919029,59,,,1572,0,,186,48,,107,,38,,104,,5,,72,,26,,108,,131,,74,,397.0,501.2,-1,0,,,,,,,0,13114,,,9768002,8629315
8687915251,59,,,2229,1,,0,78,,74,,3,,18,,45,,87,,11,,129,,119,,106,,539.6,416.6,0,1349,,,,,,,0,21966,,,10033620,10028038
8687904415,59,,,2571,0,,140,17,,26,,78,,10,,3,,131,,38,,63,,129,,51,,415.4,586.0,0,1070,,,,,,,0,34282,,,2576071,10028056
8687881294,59,,,1794,1,,57,25,,61,,79,,29,,14,,36,,84,,110,,22,,107,,511.8,419.4,-1,0,,,,,,,0,9951,,,8629315,9768002
8687868090,59,,,1671,0,,0,135,,68,,62,,89,,15,,92,,16,,113,,37,,100,,408.2,521.6,0,1413,,,,,,,0,11643,,,9896157,10054916
8687849319,59,,,1717,1,,349,19,,109,,2,,87,,11,,47,,110,,155,,108,,131,,522.4,437.4,-1,0,,,,,,,0,11352,,,9768002,8629315
8687845390,59,,,2921,0,,202,27,,131,,129,,102,,74,,23,,39,,119,,11,,100,,437.0,573.2,0,1354,,,,,,,0,29615,,,10028038,10033620
8687836398,59,,,1506,1,,81,33,,72,,59,,66,,131,,89,,129,,37,,119,,74,,537.4,399.0,0,563,,,,,,,0,17201,,,10054916,9896157
8687817179,59,,,4394,1,,278,131,,74,,63,,129,,51,,123,,22,,78,,47,,84,,576.0,562.2,0,1551,,,,,,,0,9757,,,10028056,2576071
8687811288,59,,,3100,0,,0,11,,27,,10,,78,,20,,72,,107,,55,,19,,37,,533.6,566.2,0,1140,,,,,,,0,13011,,,9722899,9790362
8687806208,59,,,1535,0,,142,74,,26,,82,,46,,87,,19,,96,,11,,110,,84,,395.8,459.8,-1,0,,,,,,,0,7722,,,9814269,9768243
8687779558,59,,,2597,1,,72,71,,35,,128,,31,,93,,4,,59,,97,,37,,131,,531.2,490.0,0,1578,,,,,,,0,10123,,,9896157,9593609
8687777309,59,,,1850,1,,172,96,,101,,46,,138,,64,,129,,27,,35,,48,,53,,558.0,435.0,-1,0,,,,,,,0,15085,,,9768243,9814269
8687762932,59,,,3041,1,,27,106,,99,,65,,27,,68,,102,,19,,108,,131,,87,,500.4,528.2,0,1397,,,,,,,0,17832,,,9722899,9790362
8687747396,59,,,1359,1,,0,136,,64,,75,,47,,13,,26,,95,,108,,86,,84,,479.8,372.0,-1,0,,,,,,,0,11092,,,9818938,9995737
8687745767,59,,,1773,0,,77,23,,128,,15,,72,,84,,38,,75,,47,,95,,27,,391.2,526.2,-1,0,,,,,,,0,16117,,,2443375,9425656
8687720859,59,,,1837,1,,296,55,,74,,128,,41,,31,,135,,114,,26,,52,,5,,517.2,424.2,0,1633,,,,,,,0,12469,,,9426115,8629005
8687719469,59,,,1751,1,,34,138,,107,,27,,78,,83,,74,,15,,10,,71,,37,,514.8,372.2,0,1283,,,,,,,0,20365,,,9790362,9722899
8687719248,59,,,1587,0,,55,86,,135,,12,,39,,37,,138,,100,,104,,72,,64,,338.4,512.0,0,1359,,,,,,,0,19598,,,9425656,2443375
8687714065,59,,,1693,1,,5,16,,128,,30,,39,,93,,11,,29,,52,,86,,37,,494.2,389.6,-1,0,,,,,,,0,12969,,,9818938,9766927
8687701244,59,,,1346,1,,132,75,,145,,25,,96,,50,,27,,11,,57,,70,,64,,515.2,368.8,-1,0,,,,,,,0,14148,,,8629005,9426115
8687694188,59,,,1700,0,,466,138,,86,,10,,98,,87,,110,,155,,42,,46,,64,,385.2,508.4,-1,0,,,,,,,0,14668,,,2443375,9425656
8687686076,59,,,1727,1,,114,84,,13,,109,,108,,128,,102,,52,,5,,8,,64,,539.6,397.0,0,1346,,,,,,,0,17938,,,9766927,9818938
8687679605,59,,,1615,1,,319,21,,25,,99,,95,,128,,86,,2,,11,,138,,155,,535.0,419.2,0,1123,,,,,,,0,10731,,,9426115,8629005
8687671009,59,,,1504,1,,253,19,,74,,49,,70,,119,,10,,86,,11,,5,,96,,520.2,382.2,-1,0,,,,,,,0,16061,,,9767998,9878494
8687657645,59,,,1479,1,,196,75,,14,,49,,101,,15,,128,,45,,53,,11,,108,,517.2,397.4,-1,0,,,,,,,0,11210,,,8629315,9814269
8687657634,59,,,2164,1,,170,145,,87,,98,,131,,2,,64,,126,,72,,100,,108,,518.2,459.2,0,1484,,,,,,,0,10643,,,9546449,9098294
8687650978,59,,,1476,0,,156,11,,35,,129,,26,,84,,87,,39,,53,,108,,8,,332.8,453.0,0,1390,,,,,,,0,13041,,,9878494,9767998
8687634580,59,,,1668,0,,136,27,,25,,49,,95,,123,,20,,11,,28,,121,,63,,454.4,543.0,0,1382,,,,,,,0,8940,,,9814269,8629315
8687622432,59,,,2050,1,,155,56,,51,,74,,131,,129,,155,,106,,93,,108,,138,,496.8,414.0,0,1385,,,,,,,0,13465,,,8944230,9098294
8687584075,59,,,2143,1,,160,2,,14,,35,,37,,9,,54,,26,,25,,128,,129,,488.0,423.4,-1,0,,,,,,,0,7254,,,8849837,8879077
8687563793,59,,,1528,1,,80,81,,30,,39,,105,,2,,102,,84,,46,,101,,49,,482.2,384.2,-1,0,,,,,,,0,8647,,,8879077,8849837
8687529166,59,,,2014,1,,290,86,,71,,8,,30,,21,,11,,36,,5,,62,,81,,516.2,395.8,0,1659,,,,,,,0,17443,,,8849837,8879077
8687511196,59,,,1413,0,,166,97,,51,,6,,123,,29,,11,,23,,18,,155,,26,,339.8,454.8,0,1256,,,,,,,0,9276,,,9048057,9025669
8687489488,59,,,1746,1,,123,35,,42,,46,,131,,27,,88,,107,,48,,102,,87,,513.2,373.6,0,1619,,,,,,,0,19846,,,9025669,9048057
8687469911,59,,,1514,1,,197,25,,86,,27,,81,,14,,114,,5,,59,,1,,29,,470.8,373.6,-1,0,,,,,,,0,10113,,,8936613,8850015
8687441531,59,,,2103,0,,191,2,,22,,44,,101,,110,,79,,49,,106,,64,,56,,431.0,510.2,0,1912,,,,,,,0,12566,,,8850015,8936613
8687423726,59,,,2522,0,,103,131,,11,,108,,100,,56,,70,,27,,14,,86,,47,,461.0,519.8,0,1340,,,,,,,0,12371,,,9949210,10033415
8687410423,59,,,1820,0,,261,79,,28,,47,,26,,56,,104,,5,,106,,86,,42,,409.6,467.4,-1,0,,,,,,,0,6830,,,8936613,8850015
8687371297,59,,,2290,1,,0,21,,17,,108,,64,,14,,37,,79,,102,,57,,19,,532.2,392.0,0,1751,,,,,,,0,25963,,,10033415,9949210
8687370587,59,,,1753,0,,289,40,,13,,102,,105,,70,,31,,26,,55,,14,,54,,379.6,477.6,0,1276,,,,,,,0,12534,,,8849990,8987220
8687330126,59,,,1712,1,,321,64,,87,,76,,70,,42,,86,,46,,18,,74,,44,,509.8,407.2,0,1682,,,,,,,0,10000,,,8987220,8849990
8687324858,59,,,2500,1,,19,41,,37,,129,,119,,13,,15,,126,,99,,50,,88,,579.8,433.6,0,1663,,,,,,,0,25468,,,9467224,7554697
8687297331,59,,,2665,0,,71,64,,72,,121,,38,,98,,31,,79,,104,,155,,44,,496.4,543.4,0,1130,,,,,,,0,10721,,,10054769,9949210
8687274254,59,,,1463,1,,40,27,,100,,90,,99,,63,,28,,14,,37,,72,,121,,536.6,371.6,0,967,,,,,,,0,18306,,,9482900,9897031
8687261723,59,,,1587,0,,204,52,,136,,2,,128,,68,,95,,60,,15,,87,,63,,407.4,486.2,0,1514,,,,,,,0,7276,,,9767951,9896157
8687244701,59,,,2043,0,,317,49,,17,,77,,87,,119,,15,,110,,96,,88,,59,,384.6,554.2,0,1178,,,,,,,0,28919,,,7554697,9467224
8687225422,59,,,1149,0,,26,37,,25,,138,,15,,155,,27,,39,,14,,87,,72,,320.2,533.6,-1,0,,,,,,,0,20131,,,9897031,9482900
8687208159,59,,,1554,1,,188,8,,37,,108,,13,,101,,67,,74,,137,,64,,65,,521.4,382.4,0,1369,,,,,,,0,18683,,,9878408,9767951
8687179243,59,,,4467,0,,231,34,,98,,64,,56,,71,,37,,19,,108,,44,,47,,623.0,653.6,0,1656,,,,,,,0,21949,,,10054769,9949210
8687162544,59,,,1870,0,,90,70,,19,,108,,101,,131,,95,,123,,50,,17,,155,,370.0,502.2,0,961,,,,,,,0,19925,,,9886393,9303383
8687151557,59,,,1761,1,,157,71,,101,,3,,96,,72,,46,,39,,65,,37,,100,,502.6,398.8,0,1392,,,,,,,0,13257,,,9482900,10054767
8687146015,59,,,1487,0,,25,126,,70,,65,,135,,58,,28,,92,,37,,72,,101,,331.0,499.4,0,1359,,,,,,,0,15799,,,9477537,9897031
8687110020,59,,,1862,0,,22,119,,74,,28,,87,,11,,64,,123,,95,,35,,129,,366.0,485.6,0,1569,,,,,,,0,18365,,,9949210,10054769
8687095208,59,,,1498,1,,52,29,,47,,79,,37,,61,,7,,94,,52,,84,,96,,467.6,398.0,-1,0,,,,,,,0,5936,,,9886115,9743822
8687082477,59,,,2843,1,,257,64,,38,,21,,119,,108,,100,,66,,15,,39,,95,,553.8,461.8,0,953,,,,,,,0,21443,,,9600141,9498970
8687072684,59,,,1767,0,,5,94,,37,,19,,79,,129,,27,,87,,90,,85,,72,,368.6,508.2,0,1265,,,,,,,0,17832,,,10054767,9482900
8687063375,59,,,2125,1,,124,94,,49,,65,,131,,84,,11,,98,,102,,79,,100,,521.2,406.0,0,1288,,,,,,,0,17740,,,9897031,9477537
8687042317,59,,,1425,0,,159,72,,74,,21,,84,,38,,108,,56,,87,,15,,79,,367.4,516.0,0,1175,,,,,,,0,12484,,,9743822,9886115
8687039542,59,,,2587,1,,13,109,,79,,87,,38,,78,,11,,28,,99,,19,,26,,545.6,458.6,0,821,,,,,,,0,18035,,,9303383,9886393
8686995274,59,,,1386,1,,223,86,,70,,49,,105,,136,,88,,123,,59,,10,,84,,499.0,350.0,0,963,,,,,,,0,16729,,,9878494,9768002
8686982890,59,,,2563,0,,98,66,,64,,99,,17,,38,,87,,52,,72,,119,,155,,481.6,558.0,0,1137,,,,,,,0,11869,,,9498970,9600141
8761916173,60,,,1687,0,,236,1,,13,,71,,15,,37,,33,,35,,121,,19,,84,,465.2,508.6,0,1367,,,,,,,0,7248,,,8629005,9767998
8761895154,60,,,2848,1,,71,41,,123,,106,,110,,29,,39,,86,,40,,54,,65,,571.8,447.0,-1,0,,,,,,,0,0,,,7554697,9303383
8761864760,60,,,3447,1,,261,138,,87,,120,,47,,123,,99,,56,,39,,100,,86,,550.2,490.2,0,1300,,,,,,,0,17910,,,7299465,9872558
8761856224,60,,,2946,0,,162,86,,106,,138,,64,,65,,131,,88,,36,,48,,114,,494.8,569.0,0,1605,,,,,,,0,18134,,,9973477,9729767
8761853810,60,,,1949,1,,87,40,,106,,101,,56,,155,,17,,63,,1,,128,,64,,544.8,447.4,0,1772,,,,,,,0,12394,,,9767998,8629005
8761790501,60,,,1633,1,,152,75,,71,,95,,99,,39,,73,,86,,15,,85,,31,,524.2,398.6,0,1329,,,,,,,0,16395,,,2443375,9878494
8761774392,60,,,2649,1,,0,48,,28,,40,,2,,79,,138,,17,,120,,123,,83,,576.4,497.8,0,1565,,,,,,,0,17645,,,55,9872667
8761770803,60,,,1563,0,,163,119,,120,,114,,87,,126,,48,,39,,101,,100,,29,,374.2,507.8,-1,0,,,,,,,0,16570,,,9973477,9593609
8761726846,60,,,2298,0,,171,65,,100,,108,,93,,58,,87,,114,,71,,78,,38,,405.2,572.6,0,1003,,,,,,,0,31538,,,9948367,10019843
8761723066,60,,,1927,0,,152,110,,25,,104,,46,,155,,27,,26,,86,,14,,114,,420.0,528.6,-1,0,,,,,,,0,17077,,,9878494,2443375
8761688704,60,,,2368,1,,9,98,,54,,74,,40,,88,,83,,71,,6,,129,,47,,577.4,470.2,0,1876,,,,,,,0,18379,,,9593609,9973477
8761673426,60,,,2365,1,,4,10,,17,,40,,29,,91,,138,,126,,65,,100,,110,,557.2,434.8,0,1306,,,,,,,0,22160,,,55,9872667
8761662943,60,,,1843,0,,103,5,,11,,98,,48,,128,,155,,38,,23,,56,,100,,399.2,557.2,0,1189,,,,,,,0,21112,,,8629315,9768243
8761613838,60,,,1749,0,,4,120,,35,,101,,16,,119,,64,,100,,65,,59,,48,,399.4,561.8,0,1624,,,,,,,0,22772,,,9593609,10095351
8761610032,60,,,1781,1,,514,112,,16,,128,,19,,86,,31,,29,,46,,11,,26,,543.6,435.6,0,1593,,,,,,,0,13436,,,9768243,8629315
8761596720,60,,,3658,0,,77,39,,138,,29,,40,,100,,65,,114,,131,,28,,17,,465.8,586.6,0,1588,,,,,,,0,29510,,,9948367,10019843
